date,zone,day_of_week,day_type,is_weekend,is_holiday,weather_condition,rainfall_mm,event_type,estimated_visitors,season,bin_availability,previous_waste_kg,waste_volume_kg
2024-10-15,Parking Area,1,Weekday,0,0,Rainy,11.8,None,2129,Dry Season,26,494.1,406.9
2024-10-15,Hotel Front Area,1,Weekday,0,0,Rainy,11.8,None,1788,Dry Season,9,573.2,490.3
2024-10-15,Event Area,1,Weekday,0,0,Rainy,11.8,Music Concert,5178,Dry Season,18,833.2,1770.0
2024-10-15,Legian-side Beach Zone,1,Weekday,0,0,Rainy,11.8,None,2279,Dry Season,16,547.0,548.4
2024-10-16,Beachwalk Area,2,Weekday,0,0,Sunny,0.0,None,3208,Dry Season,26,1459.0,926.9
2024-10-16,Main Beach Gate,2,Weekday,0,0,Sunny,0.0,Sports Event,3770,Dry Season,26,484.8,831.4
2024-10-16,Food Vendor Area,2,Weekday,0,0,Sunny,0.0,None,1592,Dry Season,27,818.6,674.6
2024-10-16,Parking Area,2,Weekday,0,0,Sunny,0.0,None,1760,Dry Season,11,406.9,367.2
2024-10-16,Hotel Front Area,2,Weekday,0,0,Sunny,0.0,None,2078,Dry Season,13,490.3,450.7
2024-10-16,Event Area,2,Weekday,0,0,Sunny,0.0,None,1776,Dry Season,25,1770.0,1073.2
2024-10-16,Legian-side Beach Zone,2,Weekday,0,0,Sunny,0.0,None,1326,Dry Season,23,548.4,389.4
2024-10-17,Beachwalk Area,3,Weekday,0,0,Sunny,0.0,None,3348,Dry Season,14,926.9,800.1
2024-10-17,Main Beach Gate,3,Weekday,0,0,Sunny,0.0,None,2390,Dry Season,26,831.4,535.2
2024-10-17,Food Vendor Area,3,Weekday,0,0,Sunny,0.0,None,1629,Dry Season,29,674.6,623.3
2024-10-17,Parking Area,3,Weekday,0,0,Sunny,0.0,None,1359,Dry Season,12,367.2,368.7
2024-10-17,Hotel Front Area,3,Weekday,0,0,Sunny,0.0,Music Concert,4431,Dry Season,10,450.7,1037.0
2024-10-17,Event Area,3,Weekday,0,0,Sunny,0.0,None,2112,Dry Season,15,1073.2,710.2
2024-10-17,Legian-side Beach Zone,3,Weekday,0,0,Sunny,0.0,None,1230,Dry Season,15,389.4,370.2
2024-10-18,Beachwalk Area,4,Weekday,0,0,Sunny,0.0,None,3108,Dry Season,28,800.1,700.0
2024-10-18,Main Beach Gate,4,Weekday,0,0,Sunny,0.0,None,1243,Dry Season,8,535.2,516.8
2024-10-18,Food Vendor Area,4,Weekday,0,0,Sunny,0.0,None,2131,Dry Season,16,623.3,494.6
2024-10-18,Parking Area,4,Weekday,0,0,Sunny,0.0,None,2262,Dry Season,19,368.7,346.2
2024-10-18,Hotel Front Area,4,Weekday,0,0,Sunny,0.0,None,823,Dry Season,12,1037.0,713.6
2024-10-18,Event Area,4,Weekday,0,0,Sunny,0.0,None,1573,Dry Season,12,710.2,780.8
2024-10-18,Legian-side Beach Zone,4,Weekday,0,0,Sunny,0.0,None,817,Dry Season,19,370.2,419.5
2024-10-19,Beachwalk Area,5,Weekend,1,0,Sunny,0.0,None,4049,Dry Season,8,700.0,833.8
2024-10-19,Main Beach Gate,5,Weekend,1,0,Sunny,0.0,None,2446,Dry Season,9,516.8,738.1
2024-10-19,Food Vendor Area,5,Weekend,1,0,Sunny,0.0,None,2509,Dry Season,25,494.6,632.7
2024-10-19,Parking Area,5,Weekend,1,0,Sunny,0.0,None,2174,Dry Season,29,346.2,434.3
2024-10-19,Hotel Front Area,5,Weekend,1,0,Sunny,0.0,None,1749,Dry Season,18,713.6,567.2
2024-10-19,Event Area,5,Weekend,1,0,Sunny,0.0,None,1498,Dry Season,23,780.8,705.6
2024-10-19,Legian-side Beach Zone,5,Weekend,1,0,Sunny,0.0,None,2208,Dry Season,29,419.5,556.3
2024-10-20,Beachwalk Area,6,Weekend,1,0,Sunny,0.0,None,2802,Dry Season,29,833.8,846.5
2024-10-20,Main Beach Gate,6,Weekend,1,0,Sunny,0.0,None,3172,Dry Season,10,738.1,721.8
2024-10-20,Food Vendor Area,6,Weekend,1,0,Sunny,0.0,Cultural Ceremony,7446,Dry Season,26,632.7,1293.3
2024-10-20,Parking Area,6,Weekend,1,0,Sunny,0.0,Market Day,5256,Dry Season,17,434.3,748.6
2024-10-20,Hotel Front Area,6,Weekend,1,0,Sunny,0.0,None,2754,Dry Season,26,567.2,573.0
2024-10-20,Event Area,6,Weekend,1,0,Sunny,0.0,None,3987,Dry Season,20,705.6,844.0
2024-10-20,Legian-side Beach Zone,6,Weekend,1,0,Sunny,0.0,None,1692,Dry Season,23,556.3,452.8
2024-10-21,Beachwalk Area,0,Weekday,0,0,Cloudy,0.8,None,1628,Dry Season,17,846.5,652.2
2024-10-21,Main Beach Gate,0,Weekday,0,0,Cloudy,0.8,None,2280,Dry Season,14,721.8,626.2
2024-10-21,Food Vendor Area,0,Weekday,0,0,Cloudy,0.8,None,2470,Dry Season,16,1293.3,749.3
2024-10-21,Parking Area,0,Weekday,0,0,Cloudy,0.8,None,1774,Dry Season,21,748.6,415.2
2024-10-21,Hotel Front Area,0,Weekday,0,0,Cloudy,0.8,None,1717,Dry Season,11,573.0,487.3
2024-10-21,Event Area,0,Weekday,0,0,Cloudy,0.8,None,2588,Dry Season,18,844.0,614.3
2024-10-21,Legian-side Beach Zone,0,Weekday,0,0,Cloudy,0.8,None,1282,Dry Season,20,452.8,454.9
2024-10-22,Beachwalk Area,1,Weekday,0,0,Sunny,0.0,None,2349,Dry Season,12,652.2,645.8
2024-10-22,Main Beach Gate,1,Weekday,0,0,Sunny,0.0,None,1558,Dry Season,10,626.2,552.8
2024-10-22,Food Vendor Area,1,Weekday,0,0,Sunny,0.0,None,2107,Dry Season,14,749.3,699.2
2024-10-22,Parking Area,1,Weekday,0,0,Sunny,0.0,None,2356,Dry Season,27,415.2,387.0
2024-10-22,Hotel Front Area,1,Weekday,0,0,Sunny,0.0,None,2162,Dry Season,20,487.3,454.7
2024-10-22,Event Area,1,Weekday,0,0,Sunny,0.0,Market Day,3509,Dry Season,22,614.3,966.4
2024-10-22,Legian-side Beach Zone,1,Weekday,0,0,Sunny,0.0,None,938,Dry Season,10,454.9,426.5
2024-10-23,Beachwalk Area,2,Weekday,0,0,Cloudy,1.2,None,1871,Dry Season,20,645.8,540.2
2024-10-23,Main Beach Gate,2,Weekday,0,0,Cloudy,1.2,None,2304,Dry Season,14,552.8,593.4
2024-10-23,Food Vendor Area,2,Weekday,0,0,Cloudy,1.2,None,1715,Dry Season,26,699.2,562.6
2024-10-23,Parking Area,2,Weekday,0,0,Cloudy,1.2,None,1681,Dry Season,28,387.0,406.1
2024-10-23,Hotel Front Area,2,Weekday,0,0,Cloudy,1.2,None,1965,Dry Season,11,454.7,512.7
2024-10-23,Event Area,2,Weekday,0,0,Cloudy,1.2,None,3379,Dry Season,13,966.4,786.0
2024-10-23,Legian-side Beach Zone,2,Weekday,0,0,Cloudy,1.2,None,1004,Dry Season,13,426.5,478.3
2024-10-24,Beachwalk Area,3,Weekday,0,0,Sunny,0.0,None,2699,Dry Season,16,540.2,536.6
2024-10-24,Main Beach Gate,3,Weekday,0,0,Sunny,0.0,None,1484,Dry Season,19,593.4,552.7
2024-10-24,Food Vendor Area,3,Weekday,0,0,Sunny,0.0,None,2492,Dry Season,9,562.6,693.9
2024-10-24,Parking Area,3,Weekday,0,0,Sunny,0.0,Music Concert,2544,Dry Season,14,406.1,779.2
2024-10-24,Hotel Front Area,3,Weekday,0,0,Sunny,0.0,Sports Event,3842,Dry Season,11,512.7,926.6
2024-10-24,Event Area,3,Weekday,0,0,Sunny,0.0,Market Day,2808,Dry Season,26,786.0,1031.2
2024-10-24,Legian-side Beach Zone,3,Weekday,0,0,Sunny,0.0,None,1938,Dry Season,28,478.3,391.9
2024-10-25,Beachwalk Area,4,Weekday,0,0,Rainy,15.3,None,3253,Dry Season,16,536.6,710.1
2024-10-25,Main Beach Gate,4,Weekday,0,0,Rainy,15.3,None,926,Dry Season,12,552.7,526.8
2024-10-25,Food Vendor Area,4,Weekday,0,0,Rainy,15.3,None,807,Dry Season,27,693.9,624.4
2024-10-25,Parking Area,4,Weekday,0,0,Rainy,15.3,None,2498,Dry Season,29,779.2,569.9
2024-10-25,Hotel Front Area,4,Weekday,0,0,Rainy,15.3,None,1725,Dry Season,29,926.6,697.0
2024-10-25,Event Area,4,Weekday,0,0,Rainy,15.3,None,1390,Dry Season,9,1031.2,869.4
2024-10-25,Legian-side Beach Zone,4,Weekday,0,0,Rainy,15.3,None,1654,Dry Season,25,391.9,389.6
2024-10-26,Beachwalk Area,5,Weekend,1,0,Cloudy,1.4,Cultural Ceremony,7180,Dry Season,27,710.1,1344.4
2024-10-26,Main Beach Gate,5,Weekend,1,0,Cloudy,1.4,None,2484,Dry Season,9,526.8,722.6
2024-10-26,Food Vendor Area,5,Weekend,1,0,Cloudy,1.4,None,3218,Dry Season,11,624.4,698.4
2024-10-26,Parking Area,5,Weekend,1,0,Cloudy,1.4,None,1692,Dry Season,15,569.9,493.7
2024-10-26,Hotel Front Area,5,Weekend,1,0,Cloudy,1.4,None,3214,Dry Season,19,697.0,696.0
2024-10-26,Event Area,5,Weekend,1,0,Cloudy,1.4,None,4487,Dry Season,27,869.4,887.8
2024-10-26,Legian-side Beach Zone,5,Weekend,1,0,Cloudy,1.4,None,1249,Dry Season,12,389.6,431.8
2024-10-27,Beachwalk Area,6,Weekend,1,0,Rainy,21.4,Sports Event,4323,Dry Season,28,1344.4,1428.9
2024-10-27,Main Beach Gate,6,Weekend,1,0,Rainy,21.4,None,2181,Dry Season,13,722.6,738.0
2024-10-27,Food Vendor Area,6,Weekend,1,0,Rainy,21.4,None,3224,Dry Season,8,698.4,799.8
2024-10-27,Parking Area,6,Weekend,1,0,Rainy,21.4,Music Concert,3812,Dry Season,12,493.7,1346.5
2024-10-27,Hotel Front Area,6,Weekend,1,0,Rainy,21.4,Sports Event,4260,Dry Season,26,696.0,987.2
2024-10-27,Event Area,6,Weekend,1,0,Rainy,21.4,None,3339,Dry Season,20,887.8,998.3
2024-10-27,Legian-side Beach Zone,6,Weekend,1,0,Rainy,21.4,None,2546,Dry Season,11,431.8,628.6
2024-10-28,Beachwalk Area,0,Weekday,0,0,Sunny,0.0,None,3005,Dry Season,27,1428.9,852.4
2024-10-28,Main Beach Gate,0,Weekday,0,0,Sunny,0.0,None,1844,Dry Season,12,738.0,540.1
2024-10-28,Food Vendor Area,0,Weekday,0,0,Sunny,0.0,Beach Festival,2586,Dry Season,9,799.8,1122.0
2024-10-28,Parking Area,0,Weekday,0,0,Sunny,0.0,None,2401,Dry Season,16,1346.5,627.5
2024-10-28,Hotel Front Area,0,Weekday,0,0,Sunny,0.0,None,1646,Dry Season,17,987.2,573.4
2024-10-28,Event Area,0,Weekday,0,0,Sunny,0.0,None,3262,Dry Season,24,998.3,823.3
2024-10-28,Legian-side Beach Zone,0,Weekday,0,0,Sunny,0.0,None,1768,Dry Season,23,628.6,470.2
2024-10-29,Beachwalk Area,1,Weekday,0,0,Cloudy,0.8,None,3022,Dry Season,11,852.4,683.4
2024-10-29,Main Beach Gate,1,Weekday,0,0,Cloudy,0.8,None,2044,Dry Season,13,540.1,488.0
2024-10-29,Food Vendor Area,1,Weekday,0,0,Cloudy,0.8,None,1570,Dry Season,27,1122.0,700.0
2024-10-29,Parking Area,1,Weekday,0,0,Cloudy,0.8,None,1758,Dry Season,8,627.5,439.3
2024-10-29,Hotel Front Area,1,Weekday,0,0,Cloudy,0.8,None,1131,Dry Season,21,573.4,446.0
2024-10-29,Event Area,1,Weekday,0,0,Cloudy,0.8,None,3487,Dry Season,14,823.3,864.0
2024-10-29,Legian-side Beach Zone,1,Weekday,0,0,Cloudy,0.8,None,1027,Dry Season,9,470.2,458.8
2024-10-30,Beachwalk Area,2,Weekday,0,0,Cloudy,0.3,None,1177,Dry Season,24,683.4,604.6
2024-10-30,Main Beach Gate,2,Weekday,0,0,Cloudy,0.3,None,865,Dry Season,14,488.0,476.8
2024-10-30,Food Vendor Area,2,Weekday,0,0,Cloudy,0.3,None,1208,Dry Season,23,700.0,548.5
2024-10-30,Parking Area,2,Weekday,0,0,Cloudy,0.3,None,1450,Dry Season,14,439.3,430.8
2024-10-30,Hotel Front Area,2,Weekday,0,0,Cloudy,0.3,None,1791,Dry Season,20,446.0,406.2
2024-10-30,Event Area,2,Weekday,0,0,Cloudy,0.3,None,3409,Dry Season,26,864.0,727.2
2024-10-30,Legian-side Beach Zone,2,Weekday,0,0,Cloudy,0.3,None,1285,Dry Season,12,458.8,441.2
2024-10-31,Beachwalk Area,3,Weekday,0,0,Rainy,7.7,None,1472,Dry Season,16,604.6,684.1
2024-10-31,Main Beach Gate,3,Weekday,0,0,Rainy,7.7,None,2031,Dry Season,17,476.8,526.2
2024-10-31,Food Vendor Area,3,Weekday,0,0,Rainy,7.7,None,1065,Dry Season,13,548.5,641.6
2024-10-31,Parking Area,3,Weekday,0,0,Rainy,7.7,None,1253,Dry Season,22,430.8,382.4
2024-10-31,Hotel Front Area,3,Weekday,0,0,Rainy,7.7,None,1820,Dry Season,11,406.2,440.8
2024-10-31,Event Area,3,Weekday,0,0,Rainy,7.7,None,3078,Dry Season,26,727.2,663.4
2024-10-31,Legian-side Beach Zone,3,Weekday,0,0,Rainy,7.7,None,1381,Dry Season,18,441.2,475.2
2024-11-01,Beachwalk Area,4,Weekday,0,0,Rainy,14.6,None,2352,Wet Season,16,684.1,807.2
2024-11-01,Main Beach Gate,4,Weekday,0,0,Rainy,14.6,None,853,Wet Season,26,526.2,484.1
2024-11-01,Food Vendor Area,4,Weekday,0,0,Rainy,14.6,None,1632,Wet Season,11,641.6,728.5
2024-11-01,Parking Area,4,Weekday,0,0,Rainy,14.6,None,1714,Wet Season,13,382.4,519.5
2024-11-01,Hotel Front Area,4,Weekday,0,0,Rainy,14.6,None,1290,Wet Season,28,440.8,417.8
2024-11-01,Event Area,4,Weekday,0,0,Rainy,14.6,None,1467,Wet Season,18,663.4,613.6
2024-11-01,Legian-side Beach Zone,4,Weekday,0,0,Rainy,14.6,None,1623,Wet Season,19,475.2,431.9
2024-11-02,Beachwalk Area,5,Weekend,1,0,Cloudy,1.9,None,1471,Wet Season,13,807.2,818.8
2024-11-02,Main Beach Gate,5,Weekend,1,0,Cloudy,1.9,None,2017,Wet Season,29,484.1,576.6
2024-11-02,Food Vendor Area,5,Weekend,1,0,Cloudy,1.9,None,2910,Wet Season,23,728.5,661.4
2024-11-02,Parking Area,5,Weekend,1,0,Cloudy,1.9,None,3081,Wet Season,8,519.5,641.2
2024-11-02,Hotel Front Area,5,Weekend,1,0,Cloudy,1.9,None,2002,Wet Season,21,417.8,522.2
2024-11-02,Event Area,5,Weekend,1,0,Cloudy,1.9,None,1848,Wet Season,9,613.6,909.4
2024-11-02,Legian-side Beach Zone,5,Weekend,1,0,Cloudy,1.9,None,2046,Wet Season,23,431.9,443.3
2024-11-03,Beachwalk Area,6,Weekend,1,0,Rainy,12.6,None,3521,Wet Season,26,818.8,865.3
2024-11-03,Main Beach Gate,6,Weekend,1,0,Rainy,12.6,None,1426,Wet Season,29,576.6,618.4
2024-11-03,Food Vendor Area,6,Weekend,1,0,Rainy,12.6,None,1391,Wet Season,8,661.4,753.3
2024-11-03,Parking Area,6,Weekend,1,0,Rainy,12.6,None,1115,Wet Season,22,641.2,583.8
2024-11-03,Hotel Front Area,6,Weekend,1,0,Rainy,12.6,None,1973,Wet Season,28,522.2,622.7
2024-11-03,Event Area,6,Weekend,1,0,Rainy,12.6,Market Day,3760,Wet Season,11,909.4,1251.3
2024-11-03,Legian-side Beach Zone,6,Weekend,1,0,Rainy,12.6,Cultural Ceremony,6876,Wet Season,9,443.3,1054.3
2024-11-04,Beachwalk Area,0,Weekday,0,0,Cloudy,1.3,None,1797,Wet Season,10,865.3,831.5
2024-11-04,Main Beach Gate,0,Weekday,0,0,Cloudy,1.3,None,2235,Wet Season,25,618.4,508.7
2024-11-04,Food Vendor Area,0,Weekday,0,0,Cloudy,1.3,None,1759,Wet Season,23,753.3,585.2
2024-11-04,Parking Area,0,Weekday,0,0,Cloudy,1.3,None,1319,Wet Season,28,583.8,384.8
2024-11-04,Hotel Front Area,0,Weekday,0,0,Cloudy,1.3,None,2393,Wet Season,19,622.7,444.5
2024-11-04,Event Area,0,Weekday,0,0,Cloudy,1.3,None,1744,Wet Season,17,1251.3,864.4
2024-11-04,Legian-side Beach Zone,0,Weekday,0,0,Cloudy,1.3,None,2127,Wet Season,16,1054.3,664.7
2024-11-05,Beachwalk Area,1,Weekday,0,0,Cloudy,0.2,Cultural Ceremony,5419,Wet Season,23,831.5,974.0
2024-11-05,Main Beach Gate,1,Weekday,0,0,Cloudy,0.2,Beach Festival,3053,Wet Season,9,508.7,1061.0
2024-11-05,Food Vendor Area,1,Weekday,0,0,Cloudy,0.2,None,2479,Wet Season,26,585.2,567.1
2024-11-05,Parking Area,1,Weekday,0,0,Cloudy,0.2,None,938,Wet Season,19,384.8,416.2
2024-11-05,Hotel Front Area,1,Weekday,0,0,Cloudy,0.2,None,1054,Wet Season,28,444.5,497.3
2024-11-05,Event Area,1,Weekday,0,0,Cloudy,0.2,None,1247,Wet Season,12,864.4,747.0
2024-11-05,Legian-side Beach Zone,1,Weekday,0,0,Cloudy,0.2,None,1666,Wet Season,15,664.7,530.5
2024-11-06,Beachwalk Area,2,Weekday,0,0,Cloudy,0.0,None,1384,Wet Season,29,974.0,658.1
2024-11-06,Main Beach Gate,2,Weekday,0,0,Cloudy,0.0,Sports Event,2452,Wet Season,26,1061.0,1098.1
2024-11-06,Food Vendor Area,2,Weekday,0,0,Cloudy,0.0,None,1142,Wet Season,17,567.1,644.9
2024-11-06,Parking Area,2,Weekday,0,0,Cloudy,0.0,None,945,Wet Season,10,416.2,393.8
2024-11-06,Hotel Front Area,2,Weekday,0,0,Cloudy,0.0,None,1110,Wet Season,19,497.3,393.1
2024-11-06,Event Area,2,Weekday,0,0,Cloudy,0.0,Beach Festival,3043,Wet Season,16,747.0,1296.9
2024-11-06,Legian-side Beach Zone,2,Weekday,0,0,Cloudy,0.0,Music Concert,3674,Wet Season,19,530.5,998.3
2024-11-07,Beachwalk Area,3,Weekday,0,0,Stormy,24.4,None,1931,Wet Season,21,658.1,653.7
2024-11-07,Main Beach Gate,3,Weekday,0,0,Stormy,24.4,None,1500,Wet Season,11,1098.1,917.7
2024-11-07,Food Vendor Area,3,Weekday,0,0,Stormy,24.4,None,1140,Wet Season,18,644.9,609.6
2024-11-07,Parking Area,3,Weekday,0,0,Stormy,24.4,None,1263,Wet Season,28,393.8,490.1
2024-11-07,Hotel Front Area,3,Weekday,0,0,Stormy,24.4,Sports Event,2721,Wet Season,19,393.1,859.4
2024-11-07,Event Area,3,Weekday,0,0,Stormy,24.4,None,2714,Wet Season,16,1296.9,960.4
2024-11-07,Legian-side Beach Zone,3,Weekday,0,0,Stormy,24.4,None,1951,Wet Season,13,998.3,678.2
2024-11-08,Beachwalk Area,4,Weekday,0,0,Stormy,38.8,None,2585,Wet Season,23,653.7,689.3
2024-11-08,Main Beach Gate,4,Weekday,0,0,Stormy,38.8,None,1012,Wet Season,11,917.7,803.4
2024-11-08,Food Vendor Area,4,Weekday,0,0,Stormy,38.8,None,1147,Wet Season,24,609.6,691.2
2024-11-08,Parking Area,4,Weekday,0,0,Stormy,38.8,None,2400,Wet Season,27,490.1,522.0
2024-11-08,Hotel Front Area,4,Weekday,0,0,Stormy,38.8,None,1265,Wet Season,10,859.4,666.2
2024-11-08,Event Area,4,Weekday,0,0,Stormy,38.8,Music Concert,4993,Wet Season,15,960.4,1750.9
2024-11-08,Legian-side Beach Zone,4,Weekday,0,0,Stormy,38.8,None,2295,Wet Season,26,678.2,508.8
2024-11-09,Beachwalk Area,5,Weekend,1,0,Rainy,16.2,None,4416,Wet Season,20,689.3,923.1
2024-11-09,Main Beach Gate,5,Weekend,1,0,Rainy,16.2,Market Day,5460,Wet Season,26,803.4,1208.4
2024-11-09,Food Vendor Area,5,Weekend,1,0,Rainy,16.2,None,3248,Wet Season,13,691.2,852.5
2024-11-09,Parking Area,5,Weekend,1,0,Rainy,16.2,None,1433,Wet Season,12,522.0,578.0
2024-11-09,Hotel Front Area,5,Weekend,1,0,Rainy,16.2,None,3094,Wet Season,21,666.2,676.3
2024-11-09,Event Area,5,Weekend,1,0,Rainy,16.2,Market Day,3886,Wet Season,19,1750.9,1538.0
2024-11-09,Legian-side Beach Zone,5,Weekend,1,0,Rainy,16.2,None,2020,Wet Season,19,508.8,566.1
2024-11-10,Beachwalk Area,6,Weekend,1,0,Rainy,7.7,Sports Event,6897,Wet Season,23,923.1,1734.9
2024-11-10,Main Beach Gate,6,Weekend,1,0,Rainy,7.7,None,3220,Wet Season,22,1208.4,894.7
2024-11-10,Food Vendor Area,6,Weekend,1,0,Rainy,7.7,None,1922,Wet Season,26,852.5,897.9
2024-11-10,Parking Area,6,Weekend,1,0,Rainy,7.7,Beach Festival,4478,Wet Season,18,578.0,994.5
2024-11-10,Hotel Front Area,6,Weekend,1,0,Rainy,7.7,None,1080,Wet Season,21,676.3,584.7
2024-11-10,Event Area,6,Weekend,1,0,Rainy,7.7,Music Concert,3239,Wet Season,28,1538.0,1953.3
2024-11-10,Legian-side Beach Zone,6,Weekend,1,0,Rainy,7.7,None,1342,Wet Season,19,566.1,628.8
2024-11-11,Beachwalk Area,0,Weekday,0,0,Rainy,22.2,Cultural Ceremony,3132,Wet Season,24,1734.9,1493.6
2024-11-11,Main Beach Gate,0,Weekday,0,0,Rainy,22.2,None,2280,Wet Season,22,894.7,720.2
2024-11-11,Food Vendor Area,0,Weekday,0,0,Rainy,22.2,None,2432,Wet Season,23,897.9,707.6
2024-11-11,Parking Area,0,Weekday,0,0,Rainy,22.2,None,1351,Wet Season,24,994.5,604.5
2024-11-11,Hotel Front Area,0,Weekday,0,0,Rainy,22.2,None,1044,Wet Season,28,584.7,509.8
2024-11-11,Event Area,0,Weekday,0,0,Rainy,22.2,None,2305,Wet Season,26,1953.3,948.7
2024-11-11,Legian-side Beach Zone,0,Weekday,0,0,Rainy,22.2,None,1841,Wet Season,23,628.8,524.5
2024-11-12,Beachwalk Area,1,Weekday,0,0,Cloudy,1.7,None,2140,Wet Season,29,1493.6,932.3
2024-11-12,Main Beach Gate,1,Weekday,0,0,Cloudy,1.7,None,1102,Wet Season,29,720.2,562.1
2024-11-12,Food Vendor Area,1,Weekday,0,0,Cloudy,1.7,None,823,Wet Season,22,707.6,565.0
2024-11-12,Parking Area,1,Weekday,0,0,Cloudy,1.7,Market Day,4867,Wet Season,16,604.5,611.4
2024-11-12,Hotel Front Area,1,Weekday,0,0,Cloudy,1.7,None,1171,Wet Season,15,509.8,512.8
2024-11-12,Event Area,1,Weekday,0,0,Cloudy,1.7,None,1653,Wet Season,8,948.7,889.0
2024-11-12,Legian-side Beach Zone,1,Weekday,0,0,Cloudy,1.7,None,2100,Wet Season,8,524.5,449.9
2024-11-13,Beachwalk Area,2,Weekday,0,0,Cloudy,0.8,None,2448,Wet Season,23,932.3,834.1
2024-11-13,Main Beach Gate,2,Weekday,0,0,Cloudy,0.8,None,986,Wet Season,13,562.1,466.1
2024-11-13,Food Vendor Area,2,Weekday,0,0,Cloudy,0.8,None,2229,Wet Season,24,565.0,530.9
2024-11-13,Parking Area,2,Weekday,0,0,Cloudy,0.8,None,1751,Wet Season,14,611.4,511.9
2024-11-13,Hotel Front Area,2,Weekday,0,0,Cloudy,0.8,None,2383,Wet Season,28,512.8,547.4
2024-11-13,Event Area,2,Weekday,0,0,Cloudy,0.8,None,1573,Wet Season,20,889.0,702.8
2024-11-13,Legian-side Beach Zone,2,Weekday,0,0,Cloudy,0.8,None,2292,Wet Season,12,449.9,471.0
2024-11-14,Beachwalk Area,3,Weekday,0,0,Rainy,5.5,None,3274,Wet Season,28,834.1,820.9
2024-11-14,Main Beach Gate,3,Weekday,0,0,Rainy,5.5,None,1454,Wet Season,28,466.1,525.9
2024-11-14,Food Vendor Area,3,Weekday,0,0,Rainy,5.5,None,1092,Wet Season,17,530.9,574.0
2024-11-14,Parking Area,3,Weekday,0,0,Rainy,5.5,None,2147,Wet Season,28,511.9,467.3
2024-11-14,Hotel Front Area,3,Weekday,0,0,Rainy,5.5,None,1715,Wet Season,12,547.4,496.7
2024-11-14,Event Area,3,Weekday,0,0,Rainy,5.5,None,2877,Wet Season,14,702.8,761.7
2024-11-14,Legian-side Beach Zone,3,Weekday,0,0,Rainy,5.5,None,2478,Wet Season,21,471.0,552.1
2024-11-15,Beachwalk Area,4,Weekday,0,0,Sunny,0.0,None,1626,Wet Season,24,820.9,661.3
2024-11-15,Main Beach Gate,4,Weekday,0,0,Sunny,0.0,None,1803,Wet Season,23,525.9,453.3
2024-11-15,Food Vendor Area,4,Weekday,0,0,Sunny,0.0,None,826,Wet Season,16,574.0,502.8
2024-11-15,Parking Area,4,Weekday,0,0,Sunny,0.0,None,980,Wet Season,27,467.3,395.2
2024-11-15,Hotel Front Area,4,Weekday,0,0,Sunny,0.0,None,2083,Wet Season,12,496.7,478.6
2024-11-15,Event Area,4,Weekday,0,0,Sunny,0.0,Sports Event,3088,Wet Season,11,761.7,1099.6
2024-11-15,Legian-side Beach Zone,4,Weekday,0,0,Sunny,0.0,None,1041,Wet Season,28,552.1,421.6
2024-11-16,Beachwalk Area,5,Weekend,1,0,Cloudy,1.3,None,2668,Wet Season,25,661.3,835.5
2024-11-16,Main Beach Gate,5,Weekend,1,0,Cloudy,1.3,None,1371,Wet Season,24,453.3,640.3
2024-11-16,Food Vendor Area,5,Weekend,1,0,Cloudy,1.3,Cultural Ceremony,5757,Wet Season,22,502.8,1196.0
2024-11-16,Parking Area,5,Weekend,1,0,Cloudy,1.3,None,2706,Wet Season,13,395.2,505.4
2024-11-16,Hotel Front Area,5,Weekend,1,0,Cloudy,1.3,None,2095,Wet Season,18,478.6,557.8
2024-11-16,Event Area,5,Weekend,1,0,Cloudy,1.3,Beach Festival,3239,Wet Season,28,1099.6,1850.7
2024-11-16,Legian-side Beach Zone,5,Weekend,1,0,Cloudy,1.3,None,2715,Wet Season,15,421.6,522.6
2024-11-17,Beachwalk Area,6,Weekend,1,0,Rainy,18.7,None,3304,Wet Season,17,835.5,1020.7
2024-11-17,Main Beach Gate,6,Weekend,1,0,Rainy,18.7,None,2106,Wet Season,28,640.3,828.8
2024-11-17,Food Vendor Area,6,Weekend,1,0,Rainy,18.7,Sports Event,2509,Wet Season,22,1196.0,1578.3
2024-11-17,Parking Area,6,Weekend,1,0,Rainy,18.7,Sports Event,5224,Wet Season,10,505.4,1161.9
2024-11-17,Hotel Front Area,6,Weekend,1,0,Rainy,18.7,Cultural Ceremony,2066,Wet Season,14,557.8,1022.4
2024-11-17,Event Area,6,Weekend,1,0,Rainy,18.7,None,1879,Wet Season,29,1850.7,1355.5
2024-11-17,Legian-side Beach Zone,6,Weekend,1,0,Rainy,18.7,None,2678,Wet Season,21,522.6,668.3
2024-11-18,Beachwalk Area,0,Weekday,0,0,Rainy,23.9,None,1671,Wet Season,22,1020.7,765.5
2024-11-18,Main Beach Gate,0,Weekday,0,0,Rainy,23.9,None,2047,Wet Season,12,828.8,717.3
2024-11-18,Food Vendor Area,0,Weekday,0,0,Rainy,23.9,None,897,Wet Season,12,1578.3,1083.2
2024-11-18,Parking Area,0,Weekday,0,0,Rainy,23.9,None,1049,Wet Season,19,1161.9,671.3
2024-11-18,Hotel Front Area,0,Weekday,0,0,Rainy,23.9,None,2443,Wet Season,19,1022.4,698.9
2024-11-18,Event Area,0,Weekday,0,0,Rainy,23.9,None,1472,Wet Season,11,1355.5,973.8
